case_id,customer_id,case_priority,case_risk_level,highest_risk_score,alert_count,total_transaction_volume_usd,alert_transaction_volume_usd,customer_risk_rating,customer_type,occupation,annual_income_usd,expected_monthly_volume_usd,pep_flag,sanctions_flag,adverse_media_flag,red_flag_count,red_flag_codes,red_flag_descriptions,top_shap_drivers,primary_alert_type,primary_alert_reason,model_rule_agreement,preliminary_disposition,analyst_disposition,investigation_status,analyst_notes,escalation_required,sar_consideration
AML-CUST001307,CUST001307,P3,MEDIUM,26.75,14,20050.33,11651.25,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001320,CUST001320,P3,MEDIUM,26.75,12,13632.18,5915.57,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001394,CUST001394,P3,MEDIUM,26.75,15,15241.9,10498.61,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001507,CUST001507,P3,MEDIUM,26.75,15,22133.46,16647.27,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001516,CUST001516,P3,MEDIUM,26.75,6,8755.8,5559.47,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001532,CUST001532,P3,MEDIUM,26.75,12,11602.42,8545.67,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,log_amount | amount_vs_customer_max | transaction_hour,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001621,CUST001621,P3,MEDIUM,26.75,20,15533.16,12049.72,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,transaction_hour | log_amount | is_night_transaction | international_ratio_24h,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001649,CUST001649,P3,MEDIUM,26.75,13,13751.84,9796.58,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,log_amount | transaction_hour | channel_transaction_ratio,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001663,CUST001663,P3,MEDIUM,26.75,9,7486.05,2163.37,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,is_small_cash_transaction | adverse_media_flag | transaction_month | transaction_hour,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator; Behavioral model drivers: is_small_cash_transaction | adverse_media_flag | transaction_month,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001702,CUST001702,P3,MEDIUM,26.75,13,12798.42,10182.34,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001733,CUST001733,P3,MEDIUM,26.75,11,14867.94,11810.57,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,log_amount | adverse_media_flag | unique_destination_countries,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001756,CUST001756,P3,MEDIUM,26.75,10,14145.34,5473.18,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,channel_transaction_ratio | adverse_media_flag | transaction_month,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001816,CUST001816,P3,MEDIUM,26.75,14,15834.16,9192.41,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,transaction_hour | log_amount | is_night_transaction,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001845,CUST001845,P3,MEDIUM,26.75,12,17543.65,7044.87,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001962,CUST001962,P3,MEDIUM,26.75,16,19716.21,12252.38,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001969,CUST001969,P3,MEDIUM,26.75,10,7964.32,4147.76,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002010,CUST002010,P3,MEDIUM,26.75,13,12335.79,4022.24,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,transaction_month | international_ratio_24h | is_small_cash_transaction,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002046,CUST002046,P3,MEDIUM,26.75,9,15616.38,9005.67,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,transaction_hour | log_amount | adverse_media_flag,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002059,CUST002059,P3,MEDIUM,26.75,9,8838.2,2156.08,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002109,CUST002109,P3,MEDIUM,26.75,19,17802.96,12298.72,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002135,CUST002135,P3,MEDIUM,26.75,16,22668.26,12321.18,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,transaction_hour | international_ratio_24h | is_small_cash_transaction | log_amount | transaction_month,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002300,CUST002300,P3,MEDIUM,26.75,15,9572.33,6752.34,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,transaction_hour | adverse_media_flag | amount_vs_customer_average | channel_transaction_ratio | channel_transaction_count | log_amount | transaction_month,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator; Behavioral model drivers: transaction_hour | log_amount | transaction_month,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002317,CUST002317,P3,MEDIUM,26.75,12,17882.38,9725.99,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,log_amount | transaction_month | amount_vs_customer_max,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002335,CUST002335,P3,MEDIUM,26.75,13,16728.97,10076.54,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002400,CUST002400,P3,MEDIUM,26.75,16,12260.1,9334.0,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,transaction_hour | adverse_media_flag | cash_ratio_24h,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002414,CUST002414,P3,MEDIUM,26.75,12,9367.15,5175.98,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,rapid_transaction_indicator | transaction_month | log_amount,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002416,CUST002416,P3,MEDIUM,26.75,18,29658.53,26613.64,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,log_amount | is_small_cash_transaction | channel_transaction_ratio | transaction_month,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator; Behavioral model drivers: log_amount | is_small_cash_transaction | channel_transaction_ratio,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002451,CUST002451,P3,MEDIUM,26.75,14,24749.07,12390.2,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002583,CUST002583,P3,MEDIUM,26.75,13,14801.7,5791.61,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,transaction_hour | log_amount | transaction_month,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002589,CUST002589,P3,MEDIUM,26.75,14,13734.87,7302.66,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002592,CUST002592,P3,MEDIUM,26.75,20,13316.06,6955.92,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,transaction_hour | adverse_media_flag | channel_transaction_count | transaction_month | log_amount | is_night_transaction,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002597,CUST002597,P3,MEDIUM,26.75,14,9939.89,9063.33,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,log_amount | amount_vs_customer_max | amount_deviation_from_average,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002620,CUST002620,P3,MEDIUM,26.75,12,12711.63,7619.82,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,is_small_cash_transaction | adverse_media_flag | amount_vs_customer_average,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator; Behavioral model drivers: is_small_cash_transaction | adverse_media_flag | amount_vs_customer_average,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002624,CUST002624,P3,MEDIUM,26.75,10,16212.01,11776.71,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002637,CUST002637,P3,MEDIUM,26.75,10,21041.8,4649.41,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002720,CUST002720,P3,MEDIUM,26.75,7,9817.82,6990.58,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,transaction_hour | is_night_transaction | channel_transaction_ratio,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002794,CUST002794,P3,MEDIUM,26.75,8,4231.46,3403.27,,,,,,0,0,1,3,RF_ADVERSE_MEDIA | RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Customer has an adverse-media indicator in the synthetic dataset. | Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk; Adverse media indicator,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
