customer_id,red_flag_code,red_flag_description
CUST003571,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003571,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003571,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003572,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003572,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003573,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003573,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003574,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003574,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003575,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003575,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003576,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003576,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003576,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST003577,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003577,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003578,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003578,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003579,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003579,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003580,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003580,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003580,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003581,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003581,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003582,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003582,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003582,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003583,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003583,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003583,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003584,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003584,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003584,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003585,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003585,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003586,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST003586,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003586,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003587,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003587,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003588,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003588,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003588,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST003589,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003589,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003589,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003590,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003590,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003591,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003591,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003591,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003592,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003592,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003593,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003593,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003594,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003594,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003595,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003595,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003595,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003596,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003596,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003596,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003597,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003597,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003597,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003598,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003598,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003599,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003599,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003599,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003600,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003600,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003600,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003600,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST003601,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003601,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003602,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003602,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003603,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003603,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003604,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003604,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003604,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003605,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003605,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003606,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003606,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003607,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003607,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003607,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003608,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003608,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003609,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003609,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003609,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST003610,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003610,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003611,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003611,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003611,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003612,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003612,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003613,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003613,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003614,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003614,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003614,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003615,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003615,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003616,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003616,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003617,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003617,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003617,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003618,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003618,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003619,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003619,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003620,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003620,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003621,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003621,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003622,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003622,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003623,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003623,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003624,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003624,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003625,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003625,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003626,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003626,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003627,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003627,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003628,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST003628,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003628,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003628,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003629,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003629,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003630,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003630,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003630,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003631,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003631,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003632,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003632,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003633,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003633,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003634,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003634,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
